name,njss_count,top_url,domain,platform_n,bid_url,sample_url,fetched_at
最高裁判所 名古屋高等裁判所 津地方裁判所,28,https://www.bit.courts.go.jp/,www.bit.courts.go.jp,0,https://www.bit.courts.go.jp/,https://www2.njss.info/organizations/proc/3949,2026-07-09
最高裁判所 仙台高等裁判所 青森地方裁判所,28,https://www.bit.courts.go.jp/,www.bit.courts.go.jp,0,https://www.bit.courts.go.jp/,https://www2.njss.info/organizations/proc/3974,2026-07-09
京都大学,28,https://www.kyoto-u.ac.jp/,www.kyoto-u.ac.jp,0,https://www.kyoto-u.ac.jp/ja/about/procurance,https://www2.njss.info/organizations/proc/4233,2026-07-09
日置市役所,28,https://www.kagoshima-nyusatsu.jp/,www.kagoshima-nyusatsu.jp,0,https://www.kagoshima-nyusatsu.jp/accept/index.html,https://www2.njss.info/organizations/proc/5048,2026-07-09
都市再生機構(UR) 西日本支社,28,https://www.ur-net.go.jp/,www.ur-net.go.jp,0,https://www.ur-net.go.jp/orders/honsha/order.html,https://www2.njss.info/organizations/proc/5055,2026-07-09
稲敷市役所,28,https://www.city.inashiki.lg.jp/index.html,www.city.inashiki.lg.jp,0,https://www.city.inashiki.lg.jp/page/page011394.html,https://www2.njss.info/organizations/proc/5517,2026-07-09
出水郡長島町役場,28,https://www.town.nagashima.lg.jp/,www.town.nagashima.lg.jp,0,,https://www2.njss.info/organizations/proc/6339,2026-07-09
北海道庁 檜山振興局,28,https://www.hiyama.pref.hokkaido.lg.jp/,www.hiyama.pref.hokkaido.lg.jp,0,https://www.hiyama.pref.hokkaido.lg.jp/ts/sum/teiji.html,https://www2.njss.info/organizations/proc/7439,2026-07-09
宮崎県警察本部,27,https://e-buppin-joho.pref.miyazaki.lg.jp/,e-buppin-joho.pref.miyazaki.lg.jp,0,https://e-buppin-joho.pref.miyazaki.lg.jp/buppin/f7101/,https://www2.njss.info/organizations/proc/347,2026-07-09
西日本高速道路株式会社(NEXCO) 中国支社,27,https://www.w-nexco.co.jp/,www.w-nexco.co.jp,0,https://corp.w-nexco.co.jp/procurement/,https://www2.njss.info/organizations/proc/2029,2026-07-09
門真市役所,27,https://www.city.kadoma.osaka.jp/,www.city.kadoma.osaka.jp,0,https://www.city.kadoma.osaka.jp/nyusatsu/25371.html,https://www2.njss.info/organizations/proc/4429,2026-07-09
登米市役所,27,https://www.city.tome.miyagi.jp/,www.city.tome.miyagi.jp,0,https://www.city.tome.miyagi.jp/kaikei/shisejoho/nyusatsukeyaku/system/denshinyusatsu-potal/index.html,https://www2.njss.info/organizations/proc/4630,2026-07-09
能代市役所,27,https://cals05.pref.akita.lg.jp/,cals05.pref.akita.lg.jp,0,https://cals05.pref.akita.lg.jp/ecydeen/do/tosyo?u1=0940064006C00600060006C006600660,https://www2.njss.info/organizations/proc/4954,2026-07-09
魚沼市役所,27,https://www.city.uonuma.lg.jp/,www.city.uonuma.lg.jp,0,https://www.city.uonuma.lg.jp/nyusatu/260514/002596/00259601.pdf,https://www2.njss.info/organizations/proc/5687,2026-07-09
相楽郡精華町役場,27,https://kyoto.efftis.jp/,kyoto.efftis.jp,0,https://kyoto.efftis.jp/26000/CALS/PPI_P/DownLoad/20260421303982026042116163201tatemonotaishinkaishusokushinplankaitei-koukoku.pdf,https://www2.njss.info/organizations/proc/5711,2026-07-09
上天草市役所,27,http://ebid-portal.kumamoto-idc.pref.kumamoto.jp/,ebid-portal.kumamoto-idc.pref.kumamoto.jp,0,http://ebid-portal.kumamoto-idc.pref.kumamoto.jp/,https://www2.njss.info/organizations/proc/5832,2026-07-09
河西郡芽室町役場,27,https://www.memuro.net/,www.memuro.net,0,https://www.memuro.net/business/nyuusatsu/nyuusatu-info/2021-0921-1323-13.html,https://www2.njss.info/organizations/proc/6354,2026-07-09
防衛省(MOD) 防衛医科大学校,26,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/49,2026-07-09
防衛省(MOD) 海上自衛隊 小松島航空基地 第24航空隊,26,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/71,2026-07-09
農林水産省(MAFF) 中国四国農政局,26,https://www.maff.go.jp/,www.maff.go.jp,0,https://www.maff.go.jp/j/supply/index.html,https://www2.njss.info/organizations/proc/275,2026-07-09
内閣府(CAO) 国家公安委員会 警察庁 中国四国管区警察局,26,https://www.chugokushikoku.npa.go.jp/,www.chugokushikoku.npa.go.jp,0,https://www.chugokushikoku.npa.go.jp/kaikei/ippan/file/shimane/shimane-03-r080525-1.pdf,https://www2.njss.info/organizations/proc/307,2026-07-09
新潟県警察本部,26,https://www.pref.niigata.lg.jp/,www.pref.niigata.lg.jp,0,https://www.pref.niigata.lg.jp/life/sub/8/,https://www2.njss.info/organizations/proc/4510,2026-07-09
東海市役所,26,https://www.chotatsu.e-aichi.jp/,www.chotatsu.e-aichi.jp,0,https://www.chotatsu.e-aichi.jp/ebidPPIPublish/EjPPIj#67cb18cc-3579-43cc-8ac7-a5818130faa3,https://www2.njss.info/organizations/proc/4629,2026-07-09
伊勢原市役所,26,https://www.city.isehara.kanagawa.jp/,www.city.isehara.kanagawa.jp,0,,https://www2.njss.info/organizations/proc/4648,2026-07-09
延岡市役所,26,https://www.e-nyusatsu-portal.pref.miyazaki.lg.jp/,www.e-nyusatsu-portal.pref.miyazaki.lg.jp,0,https://www.e-nyusatsu-portal.pref.miyazaki.lg.jp/main/,https://www2.njss.info/organizations/proc/4760,2026-07-09
蒲郡市役所,26,https://www.chotatsu.e-aichi.jp/,www.chotatsu.e-aichi.jp,0,https://www.chotatsu.e-aichi.jp/ebidPPIPublish/EjPPIj#dd534b2c-729f-40be-a288-c09f4d760972,https://www2.njss.info/organizations/proc/4831,2026-07-09
近江八幡市役所,26,https://www.city.omihachiman.lg.jp/,www.city.omihachiman.lg.jp,0,https://www.city.omihachiman.lg.jp/riyoushabetu/jigyousha/nyusatsu/index.html,https://www2.njss.info/organizations/proc/4899,2026-07-09
横手市役所,26,https://www.city.yokote.lg.jp/,www.city.yokote.lg.jp,0,https://www.city.yokote.lg.jp/shigoto/1001164/index.html,https://www2.njss.info/organizations/proc/4950,2026-07-09
香芝市役所,26,https://www.city.kashiba.lg.jp/,www.city.kashiba.lg.jp,0,https://www.city.kashiba.lg.jp/life/5/35/,https://www2.njss.info/organizations/proc/4999,2026-07-09
環境省(MOE) 福島地方環境事務所,26,https://www.env.go.jp/,www.env.go.jp,0,https://www.env.go.jp/kanbo/chotatsu/index.html,https://www2.njss.info/organizations/proc/5067,2026-07-09
長崎大学,26,https://www.nagasaki-u.ac.jp/,www.nagasaki-u.ac.jp,0,https://www.nagasaki-u.ac.jp/ja/guidance/procurement/index.html,https://www2.njss.info/organizations/proc/5357,2026-07-09
羽咋郡志賀町役場,26,https://www.town.shika.lg.jp/,www.town.shika.lg.jp,0,https://www.town.shika.lg.jp/jouhou/kaisou_settei/gyouseisesaku/bid_contract/densinyuusatu.html,https://www2.njss.info/organizations/proc/6168,2026-07-09
防衛省共済組合,25,https://www.p-portal.go.jp/,www.p-portal.go.jp,0,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,https://www2.njss.info/organizations/proc/51,2026-07-09
防衛省(MOD) 海上自衛隊 那覇航空基地隊,25,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/81,2026-07-09
海洋研究開発機構(JAMSTEC),25,https://www.jamstec.go.jp/,www.jamstec.go.jp,0,https://www.jamstec.go.jp/j/about/procurement/,https://www2.njss.info/organizations/proc/221,2026-07-09
愛知県警察本部,25,https://www.pref.aichi.jp/,www.pref.aichi.jp,0,https://www.pref.aichi.jp/adv/ba.php?id=604,https://www2.njss.info/organizations/proc/330,2026-07-09
財務省(MOF) 中国財務局,25,https://www.p-portal.go.jp/,www.p-portal.go.jp,0,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,https://www2.njss.info/organizations/proc/412,2026-07-09
厚生労働省(MHLW) 群馬労働局,25,https://www.p-portal.go.jp/,www.p-portal.go.jp,0,https://www.p-portal.go.jp/pps-web-biz/UZA01/OZA0101,https://www2.njss.info/organizations/proc/567,2026-07-09
高齢・障害・求職者雇用支援機構,25,https://www.jeed.go.jp/,www.jeed.go.jp,0,https://www.jeed.go.jp/jeed/information/index.html,https://www2.njss.info/organizations/proc/606,2026-07-09
最高裁判所 福岡高等裁判所 鹿児島地方裁判所,25,https://www.courts.go.jp/,www.courts.go.jp,0,https://www.courts.go.jp/about/tyotatu/index.html,https://www2.njss.info/organizations/proc/3965,2026-07-09
京都市役所 交通局,25,https://www2.nyusatsu.city.kyoto.lg.jp/,www2.nyusatsu.city.kyoto.lg.jp,0,https://www2.nyusatsu.city.kyoto.lg.jp/keiyaku/ebid/buppin/2026/408573.htm,https://www2.njss.info/organizations/proc/4197,2026-07-09
瀬戸市役所,25,https://www.chotatsu.e-aichi.jp/,www.chotatsu.e-aichi.jp,0,https://www.chotatsu.e-aichi.jp/ebidPPIPublish/EjPPIj#4d373ac0-a6d4-44d1-a5c7-1668f0b5c126,https://www2.njss.info/organizations/proc/4621,2026-07-09
半田市役所,25,https://www.chotatsu.e-aichi.jp/,www.chotatsu.e-aichi.jp,0,https://www.chotatsu.e-aichi.jp/ebidPPIPublish/EjPPIj#b37dc50e-05c2-4775-8a41-a58f235f6df6,https://www2.njss.info/organizations/proc/4622,2026-07-09
戸田市役所,25,https://www.pref.saitama.lg.jp/,www.pref.saitama.lg.jp,0,https://www.pref.saitama.lg.jp/a0212/densinyusatsu/index.html,https://www2.njss.info/organizations/proc/4666,2026-07-09
富士宮市役所,25,https://www.city.fujinomiya.lg.jp/,www.city.fujinomiya.lg.jp,0,https://www.city.fujinomiya.lg.jp/sangyo/joho/nyusatsu/shinsei/index.html,https://www2.njss.info/organizations/proc/4675,2026-07-09
北見市役所,25,https://www.city.kitami.lg.jp/,www.city.kitami.lg.jp,0,https://www.city.kitami.lg.jp/administration/town/detail.php?content=14376,https://www2.njss.info/organizations/proc/4688,2026-07-09
鹿沼市役所,25,https://www.city.kanuma.tochigi.jp/,www.city.kanuma.tochigi.jp,0,https://www.city.kanuma.tochigi.jp/0259/info-0000009644-0.html,https://www2.njss.info/organizations/proc/4707,2026-07-09
伊丹市役所,25,https://www.city.itami.lg.jp/,www.city.itami.lg.jp,0,https://www.city.itami.lg.jp/SOSIKI/SOMU/KEIYAKU/KEIYAKU/index.html,https://www2.njss.info/organizations/proc/4733,2026-07-09
田原市役所,25,https://www.chotatsu.e-aichi.jp/,www.chotatsu.e-aichi.jp,0,https://www.chotatsu.e-aichi.jp/ebidPPIPublish/EjPPIj#7716dd5b-6a2c-457d-ab77-6d17681baa1f,https://www2.njss.info/organizations/proc/4841,2026-07-09
渋川市役所,25,https://portal.g-cals.e-gunma.lg.jp/,portal.g-cals.e-gunma.lg.jp,0,https://portal.g-cals.e-gunma.lg.jp/ebia/servlet/p?job=AcDantaiZIndex,https://www2.njss.info/organizations/proc/4911,2026-07-09
由利本荘市役所,25,https://www.city.yurihonjo.lg.jp/,www.city.yurihonjo.lg.jp,0,https://www.city.yurihonjo.lg.jp/1001504/1002133/index.html,https://www2.njss.info/organizations/proc/4952,2026-07-09
須賀川市役所,25,https://www.city.sukagawa.fukushima.jp/,www.city.sukagawa.fukushima.jp,0,https://www.city.sukagawa.fukushima.jp/jigyosya/nyusatsu/ippankyoso_nyusatsu/index.html,https://www2.njss.info/organizations/proc/4963,2026-07-09
坂井市役所,25,https://www.city.fukui-sakai.lg.jp/,www.city.fukui-sakai.lg.jp,0,https://www.city.fukui-sakai.lg.jp/kanri/jigyosha/nyusatsu/kokoku/20260722koukoku.html,https://www2.njss.info/organizations/proc/4994,2026-07-09
桜井市役所,25,https://www.city.sakurai.lg.jp/,www.city.sakurai.lg.jp,0,https://www.city.sakurai.lg.jp/gyosya/ninews/6629.html,https://www2.njss.info/organizations/proc/5002,2026-07-09
富山大学,25,https://www.u-toyama.ac.jp/,www.u-toyama.ac.jp,0,https://www.u-toyama.ac.jp/outline/contract/,https://www2.njss.info/organizations/proc/5351,2026-07-09
いすみ市役所,25,https://www.city.isumi.lg.jp/,www.city.isumi.lg.jp,0,,https://www2.njss.info/organizations/proc/5546,2026-07-09
高梁市役所,25,https://www.city.takahashi.lg.jp/,www.city.takahashi.lg.jp,0,https://www.city.takahashi.lg.jp/soshiki/7/buppin-ekimudensinyusatsu.html,https://www2.njss.info/organizations/proc/5737,2026-07-09
南さつま市役所,25,https://www.kagoshima-nyusatsu.jp/,www.kagoshima-nyusatsu.jp,0,https://www.kagoshima-nyusatsu.jp/accept/index.html,https://www2.njss.info/organizations/proc/5886,2026-07-09
東京都都市づくり公社,25,https://www.toshizukuri.or.jp/,www.toshizukuri.or.jp,0,https://www.toshizukuri.or.jp/tender/index.html,https://www2.njss.info/organizations/proc/6109,2026-07-09
中新川郡立山町役場,25,https://toyama.efftis.jp/,toyama.efftis.jp,0,https://toyama.efftis.jp/portal/ppi-link.html,https://www2.njss.info/organizations/proc/6170,2026-07-09
埼玉県住宅供給公社,25,https://www.saijk.or.jp/,www.saijk.or.jp,0,https://www.saijk.or.jp/business/competition/info/%20,https://www2.njss.info/organizations/proc/7457,2026-07-09
埼玉県立病院機構,25,https://www.saitama-pho.jp/,www.saitama-pho.jp,0,https://www.saitama-pho.jp/c1401/nyusatsu/index.html,https://www2.njss.info/organizations/proc/7870,2026-07-09
財務省(MOF) 近畿財務局,24,https://www.p-portal.go.jp/,www.p-portal.go.jp,0,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,https://www2.njss.info/organizations/proc/417,2026-07-09
水資源機構,24,https://www.water.go.jp/,www.water.go.jp,0,https://www.water.go.jp/honsya/honsya/keiyaku/,https://www2.njss.info/organizations/proc/457,2026-07-09
国土交通省(MLIT) 気象庁 仙台管区気象台,24,https://www.mlit.go.jp/,www.mlit.go.jp,0,https://www.mlit.go.jp/page/kanbo07_hy_000155.html,https://www2.njss.info/organizations/proc/517,2026-07-09
国土交通省(MLIT) 海上保安庁 第十管区,24,https://www.p-portal.go.jp/,www.p-portal.go.jp,0,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,https://www2.njss.info/organizations/proc/531,2026-07-09
厚生労働省(MHLW) 新潟労働局,24,https://www.p-portal.go.jp/,www.p-portal.go.jp,0,https://www.p-portal.go.jp/pps-web-biz/UZA01/OZA0101,https://www2.njss.info/organizations/proc/585,2026-07-09
大和市役所,24,https://www.city.yamato.lg.jp/,www.city.yamato.lg.jp,0,https://www.city.yamato.lg.jp/gyosei/soshik/24/kankyo/keikaku_hoshin/jyu/21712.html,https://www2.njss.info/organizations/proc/1669,2026-07-09
東日本高速道路株式会社(NEXCO) 関東支社,24,https://www.e-nexco.co.jp/,www.e-nexco.co.jp,0,https://www.e-nexco.co.jp/bids/,https://www2.njss.info/organizations/proc/1933,2026-07-09
札幌市役所 建設局,24,https://www.city.sapporo.jp/,www.city.sapporo.jp,0,https://www.city.sapporo.jp/zaisei/keiyaku-kanri/index.html,https://www2.njss.info/organizations/proc/4395,2026-07-09
京都府警察本部,24,https://www.pref.kyoto.jp/,www.pref.kyoto.jp,0,https://www.pref.kyoto.jp/kantai/nyuusatsu.html,https://www2.njss.info/organizations/proc/4514,2026-07-09
津山市役所,24,https://www.city.tsuyama.lg.jp/,www.city.tsuyama.lg.jp,0,,https://www2.njss.info/organizations/proc/4690,2026-07-09
小山市役所,24,https://tochigi.hospital-shinoyama.jp/,tochigi.hospital-shinoyama.jp,0,https://tochigi.hospital-shinoyama.jp/nyusatsu/,https://www2.njss.info/organizations/proc/4702,2026-07-09
佐久市役所,24,https://www.city.saku.nagano.jp/,www.city.saku.nagano.jp,0,https://www.city.saku.nagano.jp/machizukuri/jigyosha/nyusatsu/index.html,https://www2.njss.info/organizations/proc/4721,2026-07-09
小松市役所,24,https://www.city.komatsu.lg.jp/,www.city.komatsu.lg.jp,0,https://www.city.komatsu.lg.jp/soshiki/1011/nyuusatsu_keiyaku_1/2869.html,https://www2.njss.info/organizations/proc/4724,2026-07-09
三田市役所,24,https://www.city.sanda.lg.jp/,www.city.sanda.lg.jp,0,,https://www2.njss.info/organizations/proc/4735,2026-07-09
橋本市役所,24,https://www.city.hashimoto.lg.jp/,www.city.hashimoto.lg.jp,0,https://www.city.hashimoto.lg.jp/guide/somubu/somu/keiyakukensa/osirase/hashimotomap.html,https://www2.njss.info/organizations/proc/4881,2026-07-09
栗東市役所,24,https://www.city.ritto.lg.jp/,www.city.ritto.lg.jp,0,https://www.city.ritto.lg.jp/kigyo_jigyosha/nyusatsu/index.html,https://www2.njss.info/organizations/proc/4901,2026-07-09
萩市役所,24,https://www.city.hagi.lg.jp/,www.city.hagi.lg.jp,0,https://www.city.hagi.lg.jp/soshiki/6/h7297.html,https://www2.njss.info/organizations/proc/5017,2026-07-09
合志市役所,24,https://www.city.koshi.lg.jp/,www.city.koshi.lg.jp,0,https://www.city.koshi.lg.jp/dynamic/info/pub/default.aspx?c_id=18,https://www2.njss.info/organizations/proc/5037,2026-07-09
札幌医科大学,24,https://web.sapmed.ac.jp/,web.sapmed.ac.jp,0,https://web.sapmed.ac.jp/jp/section/bid/index.html,https://www2.njss.info/organizations/proc/5397,2026-07-09
稲敷郡阿見町役場,24,http://ppi.cals-ibaraki.lg.jp/,ppi.cals-ibaraki.lg.jp,0,http://ppi.cals-ibaraki.lg.jp/koukai/do/KF001ShowAction,https://www2.njss.info/organizations/proc/5524,2026-07-09
さくら市役所,24,https://www.city.tochigi-sakura.lg.jp/,www.city.tochigi-sakura.lg.jp,0,https://www.city.tochigi-sakura.lg.jp/business/000045/000263/p002859.html,https://www2.njss.info/organizations/proc/5526,2026-07-09
南房総市役所,24,https://www.city.minamiboso.chiba.jp/,www.city.minamiboso.chiba.jp,0,https://www.city.minamiboso.chiba.jp/category/12-1-0-0-0-0-0-0-0-0.html,https://www2.njss.info/organizations/proc/5544,2026-07-09
勝山市役所,24,https://www.city.katsuyama.fukui.jp/,www.city.katsuyama.fukui.jp,0,https://www.city.katsuyama.fukui.jp/site/nyuusatsu/37969.html,https://www2.njss.info/organizations/proc/6174,2026-07-09
大飯郡高浜町役場,24,https://www.pref.fukui.lg.jp/,www.pref.fukui.lg.jp,0,https://www.pref.fukui.lg.jp/doc/kanri/f-nyusatsu.html,https://www2.njss.info/organizations/proc/6452,2026-07-09
大隅肝属広域事務組合,24,http://osumikimokou.jp/,osumikimokou.jp,0,http://osumikimokou.jp/?p=13120,https://www2.njss.info/organizations/proc/7134,2026-07-09
デジタル庁,24,https://www.digital.go.jp/,www.digital.go.jp,0,https://www.digital.go.jp/procurement,https://www2.njss.info/organizations/proc/7854,2026-07-09
奈良県広域消防組合,24,https://www.naraksk119.jp/,www.naraksk119.jp,0,https://www.naraksk119.jp/category/2-0-0-0-0-0-0-0-0-0.html,https://www2.njss.info/organizations/proc/7882,2026-07-09
農林水産省(MAFF) 水産庁,23,https://www.p-portal.go.jp/,www.p-portal.go.jp,0,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,https://www2.njss.info/organizations/proc/297,2026-07-09
岩手県警察本部,23,https://www.pref.iwate.jp/,www.pref.iwate.jp,0,https://www.pref.iwate.jp/kensei/nyuusatsu/index.html,https://www2.njss.info/organizations/proc/333,2026-07-09
国土交通省(MLIT) 海上保安庁 第十一管区,23,https://www.p-portal.go.jp/,www.p-portal.go.jp,0,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,https://www2.njss.info/organizations/proc/532,2026-07-09
労働者健康安全機構,23,https://www.kagawah.johas.go.jp/,www.kagawah.johas.go.jp,0,https://www.kagawah.johas.go.jp/info/procurement/,https://www2.njss.info/organizations/proc/613,2026-07-09
製品評価技術基盤機構(NITE),23,https://www.nite.go.jp/,www.nite.go.jp,0,https://www.nite.go.jp/nite/chotatsu/index.html,https://www2.njss.info/organizations/proc/718,2026-07-09
労働者健康安全機構 山陰労災病院,23,https://www.johas.go.jp/,www.johas.go.jp,0,https://www.johas.go.jp/procurement/,https://www2.njss.info/organizations/proc/1481,2026-07-09
鎌倉市役所,23,https://www.city.kamakura.kanagawa.jp/,www.city.kamakura.kanagawa.jp,0,https://www.city.kamakura.kanagawa.jp/gesui/20260428zuiikeiyaku.html,https://www2.njss.info/organizations/proc/1671,2026-07-09
大阪市役所 消防局,23,https://www.city.osaka.lg.jp/,www.city.osaka.lg.jp,0,https://www.city.osaka.lg.jp/sangyo/category/3047-0-0-0-0-0-0-0-0-0.html,https://www2.njss.info/organizations/proc/1835,2026-07-09
最高裁判所 広島高等裁判所 山口地方裁判所,23,https://www.courts.go.jp/,www.courts.go.jp,0,https://www.courts.go.jp/about/tyotatu/index.html,https://www2.njss.info/organizations/proc/3955,2026-07-09
札幌市役所 環境局 環境事業部,23,https://www.city.sapporo.jp/,www.city.sapporo.jp,0,https://www.city.sapporo.jp/zaisei/keiyaku-kanri/index.html,https://www2.njss.info/organizations/proc/4176,2026-07-09
国土交通省(MLIT) 観光庁,23,https://www.p-portal.go.jp/,www.p-portal.go.jp,0,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,https://www2.njss.info/organizations/proc/4201,2026-07-09
箕面市役所,23,https://e-bid.nyusatsu.ebid-osaka.jp/,e-bid.nyusatsu.ebid-osaka.jp,0,https://e-bid.nyusatsu.ebid-osaka.jp/,https://www2.njss.info/organizations/proc/4608,2026-07-09
鶴岡市役所,23,https://www.city.tsuruoka.lg.jp/,www.city.tsuruoka.lg.jp,0,https://www.city.tsuruoka.lg.jp/sangyo/nyusatsu/nyusatukoukoku/amai.html,https://www2.njss.info/organizations/proc/4713,2026-07-09
飯田市役所,23,https://www.city.iida.lg.jp/,www.city.iida.lg.jp,0,https://www.city.iida.lg.jp/life/4/17/,https://www2.njss.info/organizations/proc/4720,2026-07-09
四街道市役所,23,https://www.chiba-ep-bis.supercals.jp/,www.chiba-ep-bis.supercals.jp,0,https://www.chiba-ep-bis.supercals.jp/ebidPPIGPublish/EjPPIj,https://www2.njss.info/organizations/proc/4815,2026-07-09
福津市役所,23,https://www.info.city.tsu.mie.jp/,www.info.city.tsu.mie.jp,0,https://www.info.city.tsu.mie.jp/www/contents/1736909075157/index.html,https://www2.njss.info/organizations/proc/4855,2026-07-09
甲賀市役所,23,https://www.city.koka.lg.jp/,www.city.koka.lg.jp,0,https://www.city.koka.lg.jp/8503.htm,https://www2.njss.info/organizations/proc/4898,2026-07-09
熊本大学,23,https://www.kumamoto-u.ac.jp/,www.kumamoto-u.ac.jp,0,https://www.kumamoto-u.ac.jp/daigakujouhou/zaimu,https://www2.njss.info/organizations/proc/5386,2026-07-09
大洲市役所,23,https://www.pref.ehime.jp/,www.pref.ehime.jp,0,https://www.pref.ehime.jp/site/nyusatsu/39222.html,https://www2.njss.info/organizations/proc/5771,2026-07-09
新城市役所,23,https://www.city.shinshiro.lg.jp/,www.city.shinshiro.lg.jp,0,https://www.city.shinshiro.lg.jp/sangyo/nyusatsu/index.html,https://www2.njss.info/organizations/proc/5937,2026-07-09
南宇和郡愛南町役場,23,https://www.pref.ehime.jp/,www.pref.ehime.jp,0,https://www.pref.ehime.jp/site/nyusatsu/39222.html,https://www2.njss.info/organizations/proc/6190,2026-07-09
三戸郡南部町役場,23,https://www.town.aomori-nanbu.lg.jp/,www.town.aomori-nanbu.lg.jp,0,,https://www2.njss.info/organizations/proc/6374,2026-07-09
国土交通省(MLIT) 近畿地方整備局 近畿道路メンテナンスセンター,23,https://www.mlit.go.jp/,www.mlit.go.jp,0,https://www.mlit.go.jp/page/kanbo07_hy_000155.html,https://www2.njss.info/organizations/proc/7829,2026-07-09
防衛省(MOD) 陸上自衛隊 北部方面隊 島松駐屯地 北海道補給処,22,https://www.mod.go.jp/,www.mod.go.jp,0,https://www.mod.go.jp/gsdf/nae/nadep/nyuusatujouhou/070kouhyou08/R8.4-sima-kouhyou.pdf,https://www2.njss.info/organizations/proc/8,2026-07-09
防衛省(MOD) 近畿中部防衛局,22,https://www.mod.go.jp/,www.mod.go.jp,0,,https://www2.njss.info/organizations/proc/32,2026-07-09
造幣局(MINT),22,https://www.mint.go.jp/,www.mint.go.jp,0,https://www.mint.go.jp/about/bid,https://www2.njss.info/organizations/proc/398,2026-07-09
財務省(MOF) 北陸財務局,22,https://lfb.mof.go.jp/,lfb.mof.go.jp,0,https://lfb.mof.go.jp/hokuriku/content/005/2026052101.xlsx,https://www2.njss.info/organizations/proc/415,2026-07-09
国立循環器病研究センター(NCVC),22,https://www.ncvc.go.jp/,www.ncvc.go.jp,0,https://www.ncvc.go.jp/procurement/,https://www2.njss.info/organizations/proc/693,2026-07-09
エネルギー・金属鉱物資源機構(JOGMEC),22,https://www.jogmec.go.jp/,www.jogmec.go.jp,0,https://www.jogmec.go.jp/disclosure/procurement/index.html,https://www2.njss.info/organizations/proc/724,2026-07-09
広島市役所 水道局,22,https://ppi.keiyaku.city.hiroshima.lg.jp/,ppi.keiyaku.city.hiroshima.lg.jp,0,https://ppi.keiyaku.city.hiroshima.lg.jp/PPI_P/,https://www2.njss.info/organizations/proc/4357,2026-07-09
座間市役所,22,https://ebid-joho.e-kanagawa.lg.jp/,ebid-joho.e-kanagawa.lg.jp,0,https://ebid-joho.e-kanagawa.lg.jp/DENTYO/GPPI_MENU,https://www2.njss.info/organizations/proc/4646,2026-07-09
加須市役所,22,https://www.pref.saitama.lg.jp/,www.pref.saitama.lg.jp,0,https://www.pref.saitama.lg.jp/a0212/densinyusatsu/index.html,https://www2.njss.info/organizations/proc/4668,2026-07-09
犬山市役所,22,https://www.chotatsu.e-aichi.jp/,www.chotatsu.e-aichi.jp,0,https://www.chotatsu.e-aichi.jp/ebidPPIPublish/EjPPIj#25251b95-6695-486e-b18b-341385ca7475,https://www2.njss.info/organizations/proc/4834,2026-07-09
富士吉田市役所,22,https://www.city.fujiyoshida.yamanashi.jp/,www.city.fujiyoshida.yamanashi.jp,0,,https://www2.njss.info/organizations/proc/4979,2026-07-09
山鹿市役所,22,https://www.city.yamaga.kumamoto.jp/www/toppage/0000000000000/APM03000.html,www.city.yamaga.kumamoto.jp,0,https://www.city.yamaga.kumamoto.jp/list00217.html,https://www2.njss.info/organizations/proc/5035,2026-07-09
佐伯市役所,22,https://www.t-elis.pref.oita.lg.jp/,www.t-elis.pref.oita.lg.jp,0,https://www.t-elis.pref.oita.lg.jp/DENTYO/GPPI_MENU,https://www2.njss.info/organizations/proc/5040,2026-07-09
堺市立病院機構 堺市立総合医療センター,22,https://www.sakai-city-hospital.jp/,www.sakai-city-hospital.jp,0,https://www.sakai-city-hospital.jp/about/mechanism/bidding-info/,https://www2.njss.info/organizations/proc/5145,2026-07-09
群馬大学,22,https://www.gunma-u.ac.jp/,www.gunma-u.ac.jp,0,https://www.gunma-u.ac.jp/outline/out007/g1896,https://www2.njss.info/organizations/proc/5347,2026-07-09
東海国立大学機構 岐阜大学,22,https://www.thers.ac.jp/,www.thers.ac.jp,0,https://www.thers.ac.jp/quotation/,https://www2.njss.info/organizations/proc/5369,2026-07-09
かすみがうら市役所,22,https://www.city.kasumigaura.lg.jp/,www.city.kasumigaura.lg.jp,0,https://www.city.kasumigaura.lg.jp/search.php?keyword=%E5%85%A5%E6%9C%AD,https://www2.njss.info/organizations/proc/5518,2026-07-09
小矢部市役所,22,https://www.city.oyabe.toyama.jp/,www.city.oyabe.toyama.jp,0,https://www.city.oyabe.toyama.jp/sangyobusiness/1002840/index.html,https://www2.njss.info/organizations/proc/5693,2026-07-09
